Timestamp,Statement,Answer
2023-03-22T12:11:31.287Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-03-22T12:13:23.437Z,Do you have life insurance?,Yes
2023-03-22T12:13:36.49Z,Do you have a will and/or trust?,Yes
2023-03-22T12:13:36.497Z,Do you have a will and/or trust?,Yes
2023-03-22T12:14:08.8Z,Do you have a power of attorney?,No
2023-03-22T12:14:29.933Z,Who should your loved ones reach out to when managing your estate?,Other
2023-03-22T16:56:20.85Z,Do you have any dependents (regardless of age) with special needs?,No
2023-03-22T16:56:23.777Z,Do you have children?,No
2023-03-22T16:56:26.127Z,Do you have any pets?,Yes
2023-03-22T16:57:29.297Z,"Would you like to leave specific gifts, property, or items to specific people?",No
2023-03-22T16:57:32.243Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2023-03-22T16:58:33.817Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-03-22T16:58:38.39Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-03-23T01:01:09.593Z,Do you have any dependents (regardless of age) with special needs?,No
2023-03-23T01:01:12.163Z,Do you have children?,No
2023-03-23T01:01:14.513Z,Do you have any pets?,No
2023-03-23T01:01:21.043Z,"Would you like to leave specific gifts, property, or items to specific people?",No
2023-03-23T01:01:51.92Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2023-03-23T01:04:59.367Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-03-23T01:05:17.22Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-03-23T01:14:52.527Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2023-03-23T01:14:58.957Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2023-03-23T01:14:58.957Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2023-03-23T01:14:58.957Z,What's motivating you to prepare for end of life?,I want to protect my family financially
2023-03-23T01:15:12.647Z,What could you most use help on right now?,Health care planning
2023-03-23T01:15:12.647Z,What could you most use help on right now?,Planning my future funeral
2023-03-23T01:15:12.647Z,What could you most use help on right now?,Deciding what to do with my body
2023-03-23T01:15:12.647Z,What could you most use help on right now?,Getting my legal documents in place
2023-03-23T01:15:12.647Z,What could you most use help on right now?,Organizing my accounts & documents
2023-03-23T01:15:12.647Z,What could you most use help on right now?,Sharing my wishes
2023-03-23T01:16:53.32Z,What details of your funeral are important to you?,Readings
2023-03-23T01:16:53.327Z,What details of your funeral are important to you?,Readings
2023-03-23T01:17:33.293Z,What would you like people to give in your honor?,Donations
2023-03-23T01:17:33.3Z,What would you like people to give in your honor?,Donations
2023-03-23T01:18:00.447Z,Where do you want your funeral to take place?,My place of worship
2023-03-23T01:18:00.45Z,Where do you want your funeral to take place?,My place of worship
2023-03-23T01:18:33.207Z,What do you want the mood to be at your funeral?,Celebratory
2023-03-23T01:18:33.217Z,What do you want the mood to be at your funeral?,Celebratory
2023-03-23T01:19:24.163Z,What do you want to happen to your body after you die?,Traditional burial
2023-03-23T01:19:24.17Z,What do you want to happen to your body after you die?,Traditional burial
2023-03-23T01:20:30.193Z,Are you an organ donor?,No
2023-03-23T01:20:30.2Z,Are you an organ donor?,No
2023-03-23T01:41:41.91Z,Which healthcare documents do you have?,Advance directive or living will
2023-03-23T01:41:41.91Z,Which healthcare documents do you have?,HIPAA release form
2023-03-23T01:41:41.913Z,Which healthcare documents do you have?,Advance directive or living will
2023-03-23T01:41:41.913Z,Which healthcare documents do you have?,HIPAA release form
2023-03-23T01:42:33.323Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-03-23T01:44:15.527Z,Do you have life insurance?,Yes
2023-03-23T01:44:15.53Z,Do you have life insurance?,Yes
2023-03-23T01:44:21.903Z,Do you have a power of attorney?,No
2023-03-23T01:44:25.353Z,Do you have a will and/or trust?,Yes
2023-03-24T03:48:05.063Z,Who passed away?,My partner/spouse
2023-03-24T03:48:08.387Z,When did your loved one pass away?,Within the past month
2023-03-24T03:48:12.273Z,Were you anticipating this death?,"No, it was unexpected"
2023-03-24T03:48:15.95Z,Are you the executor of your loved one's estate?,Yes
2023-03-24T03:48:21.437Z,Which best represents your situation?,I am the only primary person dealing with logistics after this loss
2023-03-24T03:48:28.29Z,Which aspects of dealing with a loss are most important to you?,Settling their will/estate
2023-03-24T03:48:28.29Z,Which aspects of dealing with a loss are most important to you?,Managing their finances
2023-03-24T03:48:28.29Z,Which aspects of dealing with a loss are most important to you?,Closing their accounts
2023-03-24T03:48:28.29Z,Which aspects of dealing with a loss are most important to you?,Collecting benefits
2023-03-24T04:11:57.48Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-03-24T04:11:57.487Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-03-28T20:51:39.27Z,Do you have any dependents (regardless of age) with special needs?,No
2023-03-28T20:51:47.26Z,Do you have children?,Yes
2023-03-28T20:55:19.087Z,Do you have any pets?,No
2023-03-28T20:55:48.98Z,"Would you like to leave specific gifts, property, or items to specific people?",Yes
2023-03-28T21:09:06.75Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2023-03-28T21:09:14.15Z,What's motivating you to prepare for end of life?,I'm worried about my health
2023-03-28T21:09:14.15Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2023-03-28T21:09:22.87Z,What could you most use help on right now?,Health care planning
2023-03-28T21:09:22.87Z,What could you most use help on right now?,Deciding what to do with my body
2023-03-28T21:09:22.87Z,What could you most use help on right now?,Organizing my accounts & documents
2023-03-28T21:09:22.87Z,What could you most use help on right now?,Sharing my wishes
2023-03-28T21:10:48.23Z,What do you want to happen to your body after you die?,Other
2023-03-28T21:10:48.237Z,What do you want to happen to your body after you die?,Other
2023-03-28T21:24:14.637Z,Who do you want to inherit your property when you pass away? Choose an option below.,"Split evenly among my children*, else their descendants"
2023-03-28T21:26:38.48Z,Who would you like to be the digital executor of your will?,Assign someone else
2023-03-28T21:27:19.36Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-03-28T21:42:22.897Z,Are you an organ donor?,No
2023-03-28T21:43:05.39Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2023-03-28T21:43:12.767Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2023-03-28T21:43:12.767Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2023-03-28T21:43:12.767Z,What's motivating you to prepare for end of life?,I want to prevent family disagreements.
2023-03-28T21:43:30.447Z,What could you most use help on right now?,Getting my legal documents in place
2023-03-28T21:43:30.447Z,What could you most use help on right now?,Organizing my accounts & documents
2023-03-28T21:43:30.447Z,What could you most use help on right now?,Sharing my wishes
2023-03-28T21:44:32.293Z,What details of your funeral are important to you?,Rituals
2023-03-28T21:44:32.303Z,What details of your funeral are important to you?,Rituals
2023-03-28T21:44:45.223Z,What would you like people to give in your honor?,Flowers
2023-03-28T21:46:21.75Z,Where do you want your funeral to take place?,Funeral home
2023-03-28T21:46:21.753Z,Where do you want your funeral to take place?,Funeral home
2023-03-28T21:46:45.197Z,What do you want the mood to be at your funeral?,Celebratory
2023-03-28T21:46:45.2Z,What do you want the mood to be at your funeral?,Celebratory
2023-03-28T21:47:14.057Z,What do you want to happen to your body after you die?,Traditional burial
2023-03-28T21:47:14.063Z,What do you want to happen to your body after you die?,Traditional burial
2023-03-28T21:47:58.477Z,What physical markers do you want established in your honor?,Grave marker
2023-03-28T21:47:58.483Z,What physical markers do you want established in your honor?,Grave marker
2023-03-28T21:48:15.203Z,Are you an organ donor?,No
2023-03-28T21:51:03.11Z,What do you want to happen to your email accounts when you die?,Leave it be
2023-03-28T21:51:03.117Z,What do you want to happen to your email accounts when you die?,Leave it be
2023-03-28T21:59:23.237Z,Do you have life insurance?,Yes
2023-03-28T21:59:23.243Z,Do you have life insurance?,Yes
2023-03-28T21:59:58Z,Do you have a power of attorney?,Yes
2023-03-28T21:59:58.003Z,Do you have a power of attorney?,Yes
2023-03-28T22:00:04.267Z,Do you have a will and/or trust?,Yes
2023-03-28T22:00:28.397Z,Who should your loved ones reach out to when managing your estate?,Other
2023-03-28T22:00:28.403Z,Who should your loved ones reach out to when managing your estate?,Other
2023-03-28T23:35:47.34Z,What details of your funeral are important to you?,Rituals
2023-03-28T23:35:47.34Z,What details of your funeral are important to you?,Food/drinks
2023-03-28T23:35:47.343Z,What details of your funeral are important to you?,Rituals
2023-03-28T23:35:47.343Z,What details of your funeral are important to you?,Food/drinks
2023-03-28T23:37:06.033Z,Where do you want your funeral to take place?,My place of worship
2023-03-28T23:37:06.033Z,Where do you want your funeral to take place?,My favorite bar
2023-03-28T23:37:06.037Z,Where do you want your funeral to take place?,My place of worship
2023-03-28T23:37:06.037Z,Where do you want your funeral to take place?,My favorite bar
2023-03-28T23:38:28.03Z,What do you want the mood to be at your funeral?,Celebratory
2023-03-28T23:38:28.037Z,What do you want the mood to be at your funeral?,Celebratory
2023-03-28T23:52:47.803Z,What physical markers do you want established in your honor?,Other
2023-03-28T23:52:47.807Z,What physical markers do you want established in your honor?,Other
2023-03-29T00:08:38.177Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-03-29T00:08:38.183Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-03-29T00:11:12.087Z,Do you have life insurance?,Yes
2023-03-29T00:11:12.093Z,Do you have life insurance?,Yes
2023-03-29T00:12:24.887Z,Do you have any dependents (regardless of age) with special needs?,No
2023-03-29T00:12:28.72Z,Do you have children?,No
2023-03-29T00:12:32.72Z,Do you have any pets?,Yes
2023-03-29T00:14:16.09Z,"Would you like to leave specific gifts, property, or items to specific people?",Yes
2023-03-29T00:17:06.313Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2023-03-29T00:33:06.52Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-03-29T00:33:23.92Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-03-29T00:44:47.987Z,Do you have a will and/or trust?,Yes
2023-04-03T19:35:29.103Z,How much have you thought about your end-of-life wishes?,I've documented some of my plans
2023-04-03T19:35:50.323Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2023-04-03T19:35:50.323Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2023-04-03T19:35:50.323Z,What's motivating you to prepare for end of life?,I want to protect my family financially
2023-04-03T19:37:21.083Z,What could you most use help on right now?,Health care planning
2023-04-03T19:37:21.083Z,What could you most use help on right now?,Planning my future funeral
2023-04-03T19:37:21.083Z,What could you most use help on right now?,Deciding what to do with my body
2023-04-03T19:37:21.083Z,What could you most use help on right now?,Getting my legal documents in place
2023-04-03T19:37:21.083Z,What could you most use help on right now?,Leaving a legacy
2023-04-03T19:37:21.083Z,What could you most use help on right now?,Organizing my accounts & documents
2023-04-03T19:37:21.083Z,What could you most use help on right now?,Sharing my wishes
2023-04-03T19:41:42.33Z,Who should your loved ones reach out to when managing your estate?,Estate attorney/personal lawyer
2023-04-03T19:41:42.33Z,Who should your loved ones reach out to when managing your estate?,Accountant
2023-04-03T19:41:42.33Z,Who should your loved ones reach out to when managing your estate?,Financial Advisor
2023-04-03T19:41:42.337Z,Who should your loved ones reach out to when managing your estate?,Estate attorney/personal lawyer
2023-04-03T19:41:42.337Z,Who should your loved ones reach out to when managing your estate?,Accountant
2023-04-03T19:41:42.337Z,Who should your loved ones reach out to when managing your estate?,Financial Advisor
2023-04-03T19:42:30.993Z,Do you have a will and/or trust?,Yes
2023-04-03T19:42:31Z,Do you have a will and/or trust?,Yes
2023-04-03T19:43:14.953Z,Do you have a power of attorney?,Yes
2023-04-03T19:43:14.957Z,Do you have a power of attorney?,Yes
2023-04-03T19:44:43.58Z,Do you have life insurance?,No
2023-04-05T15:02:23.803Z,Which healthcare documents do you have?,Advance directive or living will
2023-04-05T15:02:23.803Z,Which healthcare documents do you have?,HIPAA release form
2023-04-05T15:02:23.81Z,Which healthcare documents do you have?,Advance directive or living will
2023-04-05T15:02:23.81Z,Which healthcare documents do you have?,HIPAA release form
2023-04-05T21:15:07.723Z,Which healthcare documents do you have?,Healthcare proxy form
2023-04-05T21:15:07.723Z,Which healthcare documents do you have?,Advance directive or living will
2023-04-05T21:15:07.723Z,Which healthcare documents do you have?,HIPAA release form
2023-04-05T21:15:53.17Z,Which healthcare documents do you have?,Healthcare proxy form
2023-04-05T21:15:53.17Z,Which healthcare documents do you have?,Advance directive or living will
2023-04-05T21:15:53.17Z,Which healthcare documents do you have?,HIPAA release form
2023-04-05T21:19:57.803Z,Are you an organ donor?,Yes
2023-04-05T21:19:57.81Z,Are you an organ donor?,Yes
2023-04-08T20:24:38.21Z,What do you want to happen to your body after you die?,Green burial
2023-04-08T20:24:38.213Z,What do you want to happen to your body after you die?,Green burial
2023-04-08T20:27:13.987Z,What do you want the mood to be at your funeral?,Celebratory
2023-04-08T20:27:13.993Z,What do you want the mood to be at your funeral?,Celebratory
2023-04-08T20:29:20Z,Where do you want your funeral to take place?,Other
2023-04-08T20:29:20.003Z,Where do you want your funeral to take place?,Other
2023-04-08T20:34:36.51Z,What details of your funeral are important to you?,Other
2023-04-08T20:34:36.51Z,What details of your funeral are important to you?,Readings
2023-04-08T20:34:36.51Z,What details of your funeral are important to you?,Music
2023-04-08T20:34:36.51Z,What details of your funeral are important to you?,Food/drinks
2023-04-08T20:34:36.51Z,What details of your funeral are important to you?,Dress code
2023-04-08T20:34:36.517Z,What details of your funeral are important to you?,Other
2023-04-08T20:34:36.517Z,What details of your funeral are important to you?,Readings
2023-04-08T20:34:36.517Z,What details of your funeral are important to you?,Music
2023-04-08T20:34:36.517Z,What details of your funeral are important to you?,Food/drinks
2023-04-08T20:34:36.517Z,What details of your funeral are important to you?,Dress code
2023-04-08T22:29:28.653Z,What would you like people to give in your honor?,Other
2023-04-08T22:29:28.66Z,What would you like people to give in your honor?,Other
2023-04-08T22:54:11.92Z,Who passed away?,My parent
2023-04-08T22:54:26.197Z,When did your loved one pass away?,"They haven't yet, I'm just preparing"
2023-04-08T22:54:58.377Z,Were you anticipating this death?,"Yes, my loved one was older or terminally ill"
2023-04-08T22:55:11.28Z,Are you the executor of your loved one's estate?,No
2023-04-08T22:55:20.523Z,Which best represents your situation?,I am one of a few primary people dealing with logistics after this loss
2023-04-08T22:55:27.83Z,Which aspects of dealing with a loss are most important to you?,Coping with grief
2023-04-11T15:55:36.393Z,What details of your funeral are important to you?,Music
2023-04-11T15:55:36.4Z,What details of your funeral are important to you?,Music
2023-04-11T15:56:57.877Z,What would you like people to give in your honor?,Donations
2023-04-11T15:56:57.88Z,What would you like people to give in your honor?,Donations
2023-04-11T15:57:40.86Z,Where do you want your funeral to take place?,Somewhere outside
2023-04-11T15:57:40.867Z,Where do you want your funeral to take place?,Somewhere outside
2023-04-11T15:58:24.777Z,What do you want the mood to be at your funeral?,Celebratory
2023-04-11T15:58:24.833Z,What do you want the mood to be at your funeral?,Celebratory
2023-04-11T15:59:01.277Z,What do you want to happen to your body after you die?,Cremation
2023-04-11T16:03:51.593Z,What physical markers do you want established in your honor?,Other
2023-04-11T16:03:51.6Z,What physical markers do you want established in your honor?,Other
2023-04-11T16:04:02.61Z,Are you an organ donor?,No
2023-04-11T16:07:45.97Z,Do you have a power of attorney?,No
2023-04-11T16:07:45.977Z,Do you have a power of attorney?,No
2023-04-11T16:37:41.993Z,Do you have any dependents (regardless of age) with special needs?,No
2023-04-11T16:37:46.92Z,Do you have children?,Yes
2023-04-11T16:40:03.477Z,Do you have any pets?,Yes
2023-04-11T16:40:46.383Z,"Would you like to leave specific gifts, property, or items to specific people?",Yes
2023-04-11T16:42:49.423Z,Who do you want to inherit your property when you pass away? Choose an option below.,"Split evenly among my children*, else their descendants"
2023-04-11T16:43:36.487Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-04-11T16:43:42.233Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-04-12T19:19:19.74Z,What do you want to happen to your email accounts when you die?,Delete it all!
2023-04-12T19:19:19.75Z,What do you want to happen to your email accounts when you die?,Delete it all!
2023-04-12T19:21:17.047Z,Do you have life insurance?,No
2023-04-12T19:21:42.027Z,Do you have a power of attorney?,No
2023-04-16T14:19:39.307Z,Who passed away?,My partner/spouse
2023-04-16T14:19:46.66Z,When did your loved one pass away?,"They haven't yet, I'm just preparing"
2023-04-16T14:21:06.777Z,Were you anticipating this death?,I'm not sure
2023-04-16T14:21:12.487Z,Are you the executor of your loved one's estate?,Yes
2023-04-16T14:21:25.433Z,Which best represents your situation?,I am one of a few primary people dealing with logistics after this loss
2023-04-16T14:21:41.013Z,Which aspects of dealing with a loss are most important to you?,Settling their will/estate
2023-04-16T14:21:41.013Z,Which aspects of dealing with a loss are most important to you?,Funeral arrangements
2023-04-16T14:21:41.013Z,Which aspects of dealing with a loss are most important to you?,Notifying friends and family
2023-04-16T14:21:41.013Z,Which aspects of dealing with a loss are most important to you?,Honoring their legacy
2023-04-16T14:21:41.013Z,Which aspects of dealing with a loss are most important to you?,Collecting benefits
2023-04-19T20:54:02.24Z,How much have you thought about your end-of-life wishes?,I've documented some of my plans
2023-04-19T20:54:09.597Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2023-04-19T20:54:09.597Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2023-04-19T20:54:30.67Z,What could you most use help on right now?,Planning my future funeral
2023-04-19T20:54:30.67Z,What could you most use help on right now?,Organizing my accounts & documents
2023-04-19T20:54:30.67Z,What could you most use help on right now?,Sharing my wishes
2023-04-19T21:02:00.87Z,What details of your funeral are important to you?,Other
2023-04-19T21:02:00.87Z,What details of your funeral are important to you?,Food/drinks
2023-04-19T21:02:00.877Z,What details of your funeral are important to you?,Other
2023-04-19T21:02:00.877Z,What details of your funeral are important to you?,Food/drinks
2023-04-19T21:07:41.877Z,What would you like people to give in your honor?,Donations
2023-04-19T21:07:41.883Z,What would you like people to give in your honor?,Donations
2023-04-19T21:11:32.48Z,Where do you want your funeral to take place?,Other
2023-04-19T21:11:32.48Z,Where do you want your funeral to take place?,My place of worship
2023-04-19T21:11:32.48Z,Where do you want your funeral to take place?,Somewhere outside
2023-04-19T21:11:32.487Z,Where do you want your funeral to take place?,Other
2023-04-19T21:11:32.487Z,Where do you want your funeral to take place?,My place of worship
2023-04-19T21:11:32.487Z,Where do you want your funeral to take place?,Somewhere outside
2023-04-19T21:12:09.873Z,What do you want the mood to be at your funeral?,Celebratory
2023-04-19T21:12:09.877Z,What do you want the mood to be at your funeral?,Celebratory
2023-04-19T21:14:20.773Z,What do you want to happen to your body after you die?,Donation
2023-04-19T21:14:20.78Z,What do you want to happen to your body after you die?,Donation
2023-04-19T21:31:03.533Z,What physical markers do you want established in your honor?,Other
2023-04-19T21:31:03.54Z,What physical markers do you want established in your honor?,Other
2023-04-19T21:32:48.6Z,Are you an organ donor?,Yes
2023-04-19T21:32:48.607Z,Are you an organ donor?,Yes
2023-04-19T21:42:04.21Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-04-19T21:42:04.213Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-04-19T21:54:06.033Z,Do you have life insurance?,Yes
2023-04-19T21:54:06.04Z,Do you have life insurance?,Yes
2023-04-19T21:54:50.85Z,Do you have a power of attorney?,No
2023-04-19T21:54:50.857Z,Do you have a power of attorney?,No
2023-04-19T21:55:48.637Z,Do you have a will and/or trust?,Yes
2023-04-19T21:55:48.643Z,Do you have a will and/or trust?,Yes
2023-04-19T21:57:53.04Z,Who should your loved ones reach out to when managing your estate?,Other
2023-04-19T21:57:53.043Z,Who should your loved ones reach out to when managing your estate?,Other
2023-04-19T22:28:55.203Z,When did your loved one pass away?,"They haven't yet, I'm just preparing"
2023-04-19T22:28:59.467Z,Were you anticipating this death?,I'm not sure
2023-04-19T22:51:40.83Z,Do you have any dependents (regardless of age) with special needs?,No
2023-04-19T22:51:45.873Z,Do you have children?,No
2023-04-19T22:51:50.857Z,Do you have any pets?,No
2023-04-19T22:51:58.9Z,"Would you like to leave specific gifts, property, or items to specific people?",Yes
2023-04-19T22:54:47.313Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2023-04-19T23:02:58.427Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-04-19T23:03:05.153Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-04-23T02:12:32.44Z,What physical markers do you want established in your honor?,Tree
2023-04-23T02:21:02.1Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2023-04-23T03:23:28.097Z,Who should your loved ones reach out to when managing your estate?,Other
2023-04-23T03:23:28.857Z,Who should your loved ones reach out to when managing your estate?,Other
2023-04-23T05:23:14.683Z,Who would you like to be the digital executor of your will?,Assign someone else
2023-04-23T05:23:22.803Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-04-24T15:49:57.7Z,How much have you thought about your end-of-life wishes?,I haven't thought about it
2023-04-24T15:50:14.29Z,What's motivating you to prepare for end of life?,I'm worried about my health
2023-04-24T15:50:38.95Z,What could you most use help on right now?,Deciding what to do with my body
2023-04-25T06:44:15.017Z,What details of your funeral are important to you?,Readings
2023-04-25T06:44:15.017Z,What details of your funeral are important to you?,Rituals
2023-04-25T06:44:15.017Z,What details of your funeral are important to you?,Dress code
2023-04-25T06:44:43.89Z,What would you like people to give in your honor?,Gifts
2023-04-25T06:44:43.89Z,What would you like people to give in your honor?,Donations
2023-04-25T06:45:07.95Z,Where do you want your funeral to take place?,My favorite bar
2023-04-25T06:45:16.027Z,What do you want the mood to be at your funeral?,Somber
2023-04-25T06:45:23.747Z,What do you want to happen to your body after you die?,Cremation
2023-04-25T06:48:45.433Z,What physical markers do you want established in your honor?,Grave marker
2023-04-25T06:48:45.433Z,What physical markers do you want established in your honor?,Bench
2023-04-25T06:48:45.433Z,What physical markers do you want established in your honor?,Tree
2023-04-25T06:48:45.44Z,What physical markers do you want established in your honor?,Grave marker
2023-04-25T06:48:45.44Z,What physical markers do you want established in your honor?,Bench
2023-04-25T06:48:45.44Z,What physical markers do you want established in your honor?,Tree
2023-04-25T06:49:13.54Z,Are you an organ donor?,No
2023-04-25T06:49:24.303Z,Which healthcare documents do you have?,Advance directive or living will
2023-04-25T06:49:24.303Z,Which healthcare documents do you have?,HIPAA release form
2023-04-25T06:50:34.9Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-04-25T06:53:04.047Z,Do you have life insurance?,No
2023-04-25T06:53:14.167Z,Do you have a power of attorney?,Yes
2023-04-25T06:53:52.67Z,Who should your loved ones reach out to when managing your estate?,Accountant
2023-04-25T06:57:26.827Z,Do you have any dependents (regardless of age) with special needs?,No
2023-04-25T06:58:12.667Z,Do you have children?,Yes
2023-04-25T06:58:50.483Z,Do you have any pets?,No
2023-04-25T06:58:59.887Z,"Would you like to leave specific gifts, property, or items to specific people?",Yes
2023-04-25T06:59:46.667Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2023-04-25T07:01:02.107Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-04-25T07:01:11.31Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-04-29T03:29:59.397Z,Do you have any dependents (regardless of age) with special needs?,No
2023-04-29T03:30:20.273Z,Do you have children?,Yes
2023-04-29T03:32:31.533Z,Do you have any pets?,Yes
2023-04-29T03:34:37.693Z,"Would you like to leave specific gifts, property, or items to specific people?",Yes
2023-04-29T03:53:00.07Z,Who do you want to inherit your property when you pass away? Choose an option below.,"Leave everything to my spouse, else my children* equally"
2023-04-29T03:55:18.807Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-04-29T03:55:31.73Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-04-29T04:19:43.337Z,How much have you thought about your end-of-life wishes?,I've documented some of my plans
2023-04-29T04:20:03.51Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2023-04-29T04:20:03.51Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2023-04-29T04:20:03.51Z,What's motivating you to prepare for end of life?,I want to protect my family financially
2023-04-29T04:20:03.51Z,What's motivating you to prepare for end of life?,I want to prevent family disagreements.
2023-04-29T04:20:39.157Z,What could you most use help on right now?,Health care planning
2023-04-29T04:20:39.157Z,What could you most use help on right now?,Planning my future funeral
2023-04-29T04:20:39.157Z,What could you most use help on right now?,Deciding what to do with my body
2023-04-29T04:20:39.157Z,What could you most use help on right now?,Getting my legal documents in place
2023-04-29T04:20:39.157Z,What could you most use help on right now?,Leaving a legacy
2023-04-29T04:20:39.157Z,What could you most use help on right now?,Protecting my pets when I die
2023-04-29T04:20:39.157Z,What could you most use help on right now?,Organizing my accounts & documents
2023-04-29T04:20:39.157Z,What could you most use help on right now?,Sharing my wishes
2023-04-29T04:57:41.8Z,What details of your funeral are important to you?,Rituals
2023-04-29T04:57:41.8Z,What details of your funeral are important to you?,Music
2023-04-29T04:57:41.807Z,What details of your funeral are important to you?,Rituals
2023-04-29T04:57:41.807Z,What details of your funeral are important to you?,Music
2023-04-29T04:59:50.12Z,Where do you want your funeral to take place?,Funeral home
2023-04-29T04:59:50.127Z,Where do you want your funeral to take place?,Funeral home
2023-04-29T05:00:34.473Z,What do you want the mood to be at your funeral?,Celebratory
2023-04-29T05:00:34.48Z,What do you want the mood to be at your funeral?,Celebratory
2023-04-29T05:04:40.957Z,What do you want to happen to your body after you die?,Traditional burial
2023-04-29T05:04:40.967Z,What do you want to happen to your body after you die?,Traditional burial
2023-04-29T05:04:48.9Z,What would you like people to give in your honor?,Donations
2023-04-29T05:04:48.907Z,What would you like people to give in your honor?,Donations
2023-04-29T05:10:49.823Z,What physical markers do you want established in your honor?,Grave marker
2023-04-29T05:10:49.833Z,What physical markers do you want established in your honor?,Grave marker
2023-04-29T05:12:14.94Z,Are you an organ donor?,No
2023-04-29T05:12:14.947Z,Are you an organ donor?,No
2023-04-29T05:12:30.693Z,Which healthcare documents do you have?,Healthcare proxy form
2023-04-29T05:12:30.693Z,Which healthcare documents do you have?,Advance directive or living will
2023-04-29T05:16:28.417Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-04-29T05:16:28.423Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-04-29T05:18:40.287Z,Do you have life insurance?,Yes
2023-04-29T05:18:40.293Z,Do you have life insurance?,Yes
2023-04-29T05:18:58.173Z,Do you have a power of attorney?,Yes
2023-04-29T05:18:58.18Z,Do you have a power of attorney?,Yes
2023-04-29T05:19:23.987Z,Do you have a will and/or trust?,Yes
2023-04-29T05:21:51.407Z,Who should your loved ones reach out to when managing your estate?,Other
2023-04-29T05:21:51.41Z,Who should your loved ones reach out to when managing your estate?,Other
2023-04-30T16:57:03.21Z,What details of your funeral are important to you?,Food/drinks
2023-04-30T16:58:18.59Z,Where do you want your funeral to take place?,Other
2023-04-30T16:58:19.453Z,Where do you want your funeral to take place?,Other
2023-04-30T17:02:27.507Z,What would you like people to give in your honor?,Donations
2023-04-30T17:02:27.513Z,What would you like people to give in your honor?,Donations
2023-04-30T22:40:26.36Z,What do you want to happen to your body after you die?,Donation
2023-04-30T22:40:26.363Z,What do you want to happen to your body after you die?,Donation
2023-04-30T23:13:39.057Z,Are you an organ donor?,Yes
2023-04-30T23:36:05.583Z,Do you have life insurance?,Yes
2023-04-30T23:36:06.563Z,Do you have life insurance?,Yes
2023-04-30T23:36:21.273Z,Do you have a will and/or trust?,Yes
2023-04-30T23:36:21.28Z,Do you have a will and/or trust?,Yes
2023-04-30T23:36:59.723Z,Do you have a power of attorney?,Yes
2023-04-30T23:37:00.66Z,Do you have a power of attorney?,Yes
